CustomerID,PrimaryCountry,CustomerSegment,Cluster,Recency,Frequency,Monetary,AverageOrderValue,TotalUnits,FirstPurchase,LastPurchase,TenureDays,CustomerStatus
16743,United Kingdom,Potential,4,30,14,4212.15,300.86785714285713,3707,2010-04-22 13:21:00,2011-11-10 13:13:00,568,Recently Active
16744,United Kingdom,Potential,4,12,7,1291.91,184.55857142857144,798,2011-06-19 15:13:00,2011-11-28 13:06:00,163,Recently Active
16745,United Kingdom,Potential,4,87,17,7180.7,422.3941176470588,6719,2011-02-01 11:31:00,2011-09-14 11:58:00,226,Recently Active
16746,United Kingdom,Main,2,5,42,18045.05,429.6440476190476,11898,2009-12-04 13:00:00,2011-12-05 12:33:00,732,Recently Active
16747,United Kingdom,Prospective,0,38,2,836.0600000000001,418.03000000000003,583,2011-10-03 10:18:00,2011-11-02 11:37:00,31,Recently Active
16748,United Kingdom,Potential,4,18,14,3637.33,259.8092857142857,2127,2009-12-10 12:28:00,2011-11-22 10:17:00,713,Recently Active
16749,United Kingdom,Minimum,3,592,2,4157.88,2078.94,1910,2009-12-15 14:05:00,2010-04-27 13:06:00,134,Inactive >90 Days
16750,United Kingdom,Prospective,0,45,5,623.93,124.78599999999999,214,2011-04-21 16:53:00,2011-10-26 12:48:00,189,Recently Active
16751,United Kingdom,Prospective,0,31,1,1764.72,1764.72,1031,2011-11-09 10:48:00,2011-11-09 10:48:00,1,Recently Active
16752,United Kingdom,General,1,373,1,207.5,207.5,54,2010-12-02 12:18:00,2010-12-02 12:18:00,1,Inactive >90 Days
16753,United Kingdom,Prospective,0,59,1,223.92000000000002,223.92000000000002,189,2011-10-12 13:14:00,2011-10-12 13:14:00,1,Recently Active
16754,United Kingdom,Main,2,373,29,65500.07,2258.6231034482757,63551,2010-03-08 11:32:00,2010-12-02 17:38:00,270,Inactive >90 Days
16755,United Kingdom,Potential,4,115,7,2864.68,409.23999999999995,1985,2009-12-09 14:25:00,2011-08-17 13:21:00,617,Inactive >90 Days
16756,United Kingdom,Minimum,3,215,7,1312.3700000000001,187.48142857142858,707,2010-03-09 15:56:00,2011-05-09 09:33:00,427,Inactive >90 Days
16757,United Kingdom,General,1,319,2,270.48,135.24,180,2010-10-26 15:09:00,2011-01-25 11:59:00,92,Inactive >90 Days
16758,United Kingdom,Prospective,0,66,1,369.34000000000003,369.34000000000003,203,2011-10-05 14:47:00,2011-10-05 14:47:00,1,Recently Active
16759,United Kingdom,Prospective,0,8,3,789.79,263.2633333333333,609,2011-11-09 09:06:00,2011-12-02 12:42:00,24,Recently Active
16760,United Kingdom,General,1,431,1,228.0,228.0,168,2010-10-05 15:55:00,2010-10-05 15:55:00,1,Inactive >90 Days
16761,United Kingdom,General,1,97,1,316.62,316.62,341,2011-09-04 11:15:00,2011-09-04 11:15:00,1,Inactive >90 Days
16762,United Kingdom,Prospective,0,20,3,1207.24,402.41333333333336,480,2011-07-18 12:52:00,2011-11-20 11:43:00,126,Recently Active
16763,United Kingdom,Minimum,3,199,2,964.6999999999999,482.34999999999997,492,2009-12-01 15:26:00,2011-05-25 11:52:00,541,Inactive >90 Days
16764,United Kingdom,Potential,4,4,13,2790.9500000000003,214.68846153846155,1253,2011-07-19 17:17:00,2011-12-06 11:41:00,141,Recently Active
16765,United Kingdom,General,1,295,2,454.75,227.375,311,2010-11-22 13:42:00,2011-02-18 15:41:00,89,Inactive >90 Days
16766,United Kingdom,Minimum,3,274,2,1145.6,572.8,536,2011-03-11 13:34:00,2011-03-11 15:22:00,1,Inactive >90 Days
16767,United Kingdom,Main,2,31,15,8052.41,536.8273333333333,7099,2010-04-28 16:49:00,2011-11-09 09:42:00,561,Recently Active
16768,United Kingdom,Potential,4,48,9,1698.57,188.73,774,2009-12-07 11:47:00,2011-10-23 10:38:00,686,Recently Active
16769,United Kingdom,Minimum,3,261,4,1117.05,279.2625,295,2009-12-14 11:10:00,2011-03-24 13:41:00,466,Inactive >90 Days
16770,United Kingdom,Potential,4,58,9,1778.93,197.6588888888889,1052,2010-08-22 16:08:00,2011-10-13 12:21:00,418,Recently Active
16771,United Kingdom,Potential,4,34,10,3921.1,392.11,2290,2009-12-09 11:52:00,2011-11-06 13:28:00,698,Recently Active
16772,United Kingdom,Minimum,3,424,3,3698.05,1232.6833333333334,687,2009-12-18 10:50:00,2010-10-12 13:19:00,299,Inactive >90 Days
16773,United Kingdom,Prospective,0,58,3,421.24,140.41333333333333,252,2009-12-06 15:01:00,2011-10-13 14:37:00,677,Recently Active
16774,United Kingdom,Potential,4,68,8,1567.48,195.935,774,2010-02-16 16:53:00,2011-10-03 12:41:00,595,Recently Active
16775,United Kingdom,Potential,4,11,16,2820.84,176.3025,957,2010-09-23 17:34:00,2011-11-29 15:22:00,433,Recently Active
16776,United Kingdom,Prospective,0,61,2,592.51,296.255,435,2010-10-20 12:13:00,2011-10-10 13:04:00,356,Recently Active
16777,United Kingdom,Minimum,3,81,5,1292.18,258.43600000000004,470,2010-03-17 12:42:00,2011-09-20 13:41:00,553,Recently Active
16778,United Kingdom,Prospective,0,75,2,245.94,122.97,194,2011-03-10 15:21:00,2011-09-26 13:48:00,201,Recently Active
16779,United Kingdom,Main,2,3,53,32809.03,619.0383018867924,19411,2009-12-03 13:03:00,2011-12-07 14:54:00,735,Recently Active
16780,United Kingdom,Minimum,3,101,3,596.4,198.79999999999998,352,2010-10-28 19:41:00,2011-08-31 16:09:00,308,Inactive >90 Days
16781,United Kingdom,Minimum,3,373,2,623.0,311.5,192,2010-02-08 13:56:00,2010-12-02 14:26:00,298,Inactive >90 Days
16782,United Kingdom,Main,2,11,38,9636.12,253.58210526315793,4027,2009-12-09 11:58:00,2011-11-29 13:20:00,721,Recently Active
16783,United Kingdom,General,1,437,1,391.95,391.95,163,2010-09-29 11:53:00,2010-09-29 11:53:00,1,Inactive >90 Days
16784,United Kingdom,Prospective,0,20,5,892.33,178.466,494,2010-03-28 12:55:00,2011-11-20 12:20:00,603,Recently Active
16785,United Kingdom,General,1,410,1,533.78,533.78,313,2010-10-26 10:36:00,2010-10-26 10:36:00,1,Inactive >90 Days
16786,United Kingdom,General,1,394,1,51.84,51.84,72,2010-11-11 08:25:00,2010-11-11 08:25:00,1,Inactive >90 Days
16787,United Kingdom,Minimum,3,398,4,1017.53,254.3825,472,2010-01-10 11:12:00,2010-11-07 11:01:00,302,Inactive >90 Days
16788,United Kingdom,Minimum,3,124,5,1927.28,385.456,964,2010-02-07 12:40:00,2011-08-08 14:53:00,548,Inactive >90 Days
16789,United Kingdom,Prospective,0,9,1,80.80000000000001,80.80000000000001,32,2011-12-01 15:12:00,2011-12-01 15:12:00,1,Recently Active
16790,United Kingdom,Potential,4,4,6,1545.6200000000001,257.60333333333335,898,2011-11-02 11:23:00,2011-12-06 11:53:00,35,Recently Active
16791,United Kingdom,Potential,4,30,15,3944.88,262.992,1853,2009-12-03 18:08:00,2011-11-10 19:12:00,708,Recently Active
16792,United Kingdom,Minimum,3,283,5,623.46,124.69200000000001,324,2010-01-04 13:47:00,2011-03-02 14:41:00,423,Inactive >90 Days
16793,United Kingdom,Prospective,0,58,1,243.84,243.84,146,2011-10-13 15:08:00,2011-10-13 15:08:00,1,Recently Active
16794,United Kingdom,Potential,4,2,15,2050.68,136.712,1575,2010-03-25 15:17:00,2011-12-08 17:54:00,624,Recently Active
16795,United Kingdom,Minimum,3,366,3,2062.41,687.4699999999999,1214,2010-01-25 13:14:00,2010-12-09 14:08:00,319,Inactive >90 Days
16796,United Kingdom,General,1,90,1,305.62,305.62,186,2011-09-11 14:01:00,2011-09-11 14:01:00,1,Recently Active
16797,United Kingdom,Minimum,3,394,5,1802.02,360.404,898,2009-12-02 13:33:00,2010-11-11 19:14:00,345,Inactive >90 Days
16798,United Kingdom,Minimum,3,555,3,841.16,280.38666666666666,205,2009-12-10 19:35:00,2010-06-03 19:01:00,176,Inactive >90 Days
16799,United Kingdom,General,1,433,2,452.78000000000003,226.39000000000001,162,2010-09-12 12:46:00,2010-10-03 14:28:00,22,Inactive >90 Days
16800,United Kingdom,Prospective,0,12,1,1162.65,1162.65,524,2011-11-28 14:06:00,2011-11-28 14:06:00,1,Recently Active
16801,United Kingdom,Minimum,3,164,4,1594.23,398.5575,493,2011-03-11 13:56:00,2011-06-29 15:33:00,111,Inactive >90 Days
16802,United Kingdom,General,1,680,2,582.61,291.305,369,2009-12-09 13:00:00,2010-01-29 13:44:00,52,Inactive >90 Days
16803,United Kingdom,Prospective,0,66,1,332.3,332.3,245,2011-10-05 14:28:00,2011-10-05 14:28:00,1,Recently Active
16804,United Kingdom,Prospective,0,24,3,536.99,178.99666666666667,246,2011-03-14 15:48:00,2011-11-16 16:43:00,248,Recently Active
16805,United Kingdom,Minimum,3,174,4,1076.34,269.085,1119,2009-12-14 15:17:00,2011-06-19 11:23:00,553,Inactive >90 Days
16806,United Kingdom,Minimum,3,104,4,736.21,184.0525,355,2011-04-14 19:59:00,2011-08-28 15:27:00,137,Inactive >90 Days
16807,United Kingdom,Minimum,3,143,6,2123.88,353.98,1433,2010-03-26 14:38:00,2011-07-20 12:00:00,482,Inactive >90 Days
16808,United Kingdom,Prospective,0,100,2,288.42,144.21,196,2011-03-10 19:05:00,2011-09-01 19:34:00,176,Inactive >90 Days
16809,United Kingdom,Potential,4,24,9,1727.43,191.93666666666667,1093,2010-04-13 15:34:00,2011-11-16 15:45:00,583,Recently Active
16810,United Kingdom,Minimum,3,193,2,842.04,421.02,372,2010-10-15 15:32:00,2011-05-31 15:32:00,229,Inactive >90 Days
16811,United Kingdom,Prospective,0,5,2,547.07,273.535,477,2011-11-22 17:19:00,2011-12-05 11:39:00,14,Recently Active
16812,United Kingdom,Minimum,3,361,4,2392.0,598.0,1116,2010-11-22 14:36:00,2010-12-14 12:35:00,23,Inactive >90 Days
16813,United Kingdom,Potential,4,9,10,1652.18,165.21800000000002,1501,2011-05-19 13:28:00,2011-12-01 14:03:00,197,Recently Active
16814,United Kingdom,Main,2,15,36,11914.95,330.97083333333336,4838,2010-04-11 12:45:00,2011-11-25 13:27:00,594,Recently Active
16815,United Kingdom,General,1,454,2,406.02,203.01,237,2010-06-21 12:05:00,2010-09-12 10:59:00,84,Inactive >90 Days
16816,United Kingdom,Minimum,3,104,4,417.06,104.265,274,2010-12-16 17:01:00,2011-08-28 14:16:00,256,Inactive >90 Days
16817,United Kingdom,Potential,4,3,13,2560.7000000000003,196.9769230769231,1401,2010-10-04 09:06:00,2011-12-07 11:03:00,430,Recently Active
16818,United Kingdom,Potential,4,11,11,3349.57,304.50636363636363,2164,2011-05-18 11:42:00,2011-11-29 10:41:00,196,Recently Active
16819,United Kingdom,General,1,466,2,182.59,91.295,253,2010-08-31 17:31:00,2010-08-31 17:37:00,1,Inactive >90 Days
16820,United Kingdom,Prospective,0,96,1,497.61,497.61,307,2011-09-05 12:06:00,2011-09-05 12:06:00,1,Inactive >90 Days
16821,United Kingdom,General,1,382,1,113.35,113.35,13,2010-11-23 10:04:00,2010-11-23 10:04:00,1,Inactive >90 Days
16822,United Kingdom,General,1,687,1,181.39,181.39,171,2010-01-22 14:22:00,2010-01-22 14:22:00,1,Inactive >90 Days
16823,United Kingdom,Minimum,3,228,7,2243.09,320.4414285714286,1166,2009-12-02 09:57:00,2011-04-26 15:00:00,511,Inactive >90 Days
16824,United Kingdom,Prospective,0,16,3,686.24,228.74666666666667,390,2010-11-11 12:21:00,2011-11-24 12:38:00,379,Recently Active
16825,United Kingdom,Potential,4,39,5,1826.89,365.37800000000004,1297,2010-06-23 13:14:00,2011-11-01 11:51:00,497,Recently Active
16826,United Kingdom,Prospective,0,52,1,341.7,341.7,158,2011-10-19 14:05:00,2011-10-19 14:05:00,1,Recently Active
16827,United Kingdom,Minimum,3,394,5,387.18,77.436,124,2010-04-29 19:07:00,2010-11-11 14:04:00,197,Inactive >90 Days
16828,United Kingdom,General,1,113,1,113.5,113.5,58,2011-08-19 13:24:00,2011-08-19 13:24:00,1,Inactive >90 Days
16829,United Kingdom,Minimum,3,157,2,513.32,256.66,215,2010-11-16 18:11:00,2011-07-06 10:48:00,233,Inactive >90 Days
16830,United Kingdom,Prospective,0,39,4,1207.5,301.875,699,2009-12-13 12:11:00,2011-11-01 11:35:00,689,Recently Active
16831,United Kingdom,General,1,565,1,91.8,91.8,48,2010-05-24 09:08:00,2010-05-24 09:08:00,1,Inactive >90 Days
16832,United Kingdom,Minimum,3,185,5,417.61,83.522,179,2010-09-07 12:35:00,2011-06-08 15:36:00,275,Inactive >90 Days
16833,United Kingdom,Potential,4,2,6,2409.04,401.50666666666666,878,2010-03-26 15:31:00,2011-12-08 14:39:00,623,Recently Active
16834,United Kingdom,Minimum,3,228,2,898.96,449.48,760,2010-02-03 14:24:00,2011-04-26 09:37:00,448,Inactive >90 Days
16835,United Kingdom,Minimum,3,129,6,1456.66,242.77666666666667,496,2010-05-19 08:41:00,2011-08-03 13:50:00,442,Inactive >90 Days
16836,United Kingdom,Prospective,0,40,4,782.37,195.5925,539,2010-05-14 12:52:00,2011-10-31 10:05:00,536,Recently Active
16837,United Kingdom,Potential,4,32,11,3170.98,288.2709090909091,1563,2011-04-08 08:48:00,2011-11-08 14:27:00,215,Recently Active
16838,United Kingdom,Minimum,3,198,4,1159.6100000000001,289.90250000000003,509,2010-02-14 15:27:00,2011-05-26 13:13:00,467,Inactive >90 Days
16839,United Kingdom,Main,2,9,44,21758.25,494.5056818181818,11295,2010-02-11 15:02:00,2011-12-01 09:03:00,659,Recently Active
16840,United Kingdom,General,1,604,2,139.85,69.925,117,2010-02-03 12:42:00,2010-04-15 15:48:00,72,Inactive >90 Days
16841,United Kingdom,Potential,4,37,12,4006.06,333.8383333333333,3478,2010-01-12 11:32:00,2011-11-03 11:51:00,661,Recently Active
16842,United Kingdom,Minimum,3,101,3,1264.19,421.3966666666667,693,2011-02-10 14:51:00,2011-08-31 10:42:00,203,Inactive >90 Days
16843,United Kingdom,Main,2,43,35,19571.43,559.1837142857142,18502,2009-12-10 11:40:00,2011-10-28 09:06:00,688,Recently Active
16844,United Kingdom,General,1,563,2,614.34,307.17,281,2010-05-06 09:16:00,2010-05-26 10:29:00,21,Inactive >90 Days
16845,United Kingdom,General,1,619,1,253.88,253.88,167,2010-03-31 13:09:00,2010-03-31 13:09:00,1,Inactive >90 Days
16846,United Kingdom,Prospective,0,51,3,842.41,280.80333333333334,517,2010-03-10 12:03:00,2011-10-20 13:55:00,590,Recently Active
16847,United Kingdom,Prospective,0,44,2,614.89,307.445,255,2010-03-31 13:32:00,2011-10-27 13:29:00,576,Recently Active
16848,United Kingdom,Minimum,3,53,4,1411.62,352.905,780,2010-10-03 11:01:00,2011-10-18 08:42:00,381,Recently Active
16849,United Kingdom,General,1,187,1,124.57,124.57,33,2011-06-06 09:16:00,2011-06-06 09:16:00,1,Inactive >90 Days
16850,United Kingdom,General,1,334,1,332.41,332.41,249,2011-01-10 11:09:00,2011-01-10 11:09:00,1,Inactive >90 Days
16851,United Kingdom,Prospective,0,5,3,342.45,114.14999999999999,271,2011-10-19 09:48:00,2011-12-05 13:32:00,48,Recently Active
16852,United Kingdom,Prospective,0,11,2,144.91,72.455,56,2011-06-16 15:49:00,2011-11-29 13:22:00,167,Recently Active
16854,United Kingdom,Minimum,3,418,2,1408.96,704.48,997,2010-03-09 14:32:00,2010-10-18 16:31:00,224,Inactive >90 Days
16855,United Kingdom,Prospective,0,24,2,328.40000000000003,164.20000000000002,164,2011-10-27 16:31:00,2011-11-16 12:03:00,21,Recently Active
16856,United Kingdom,Prospective,0,15,3,358.49,119.49666666666667,171,2010-09-23 13:11:00,2011-11-25 08:59:00,429,Recently Active
16857,United Kingdom,General,1,443,1,352.8,352.8,168,2010-09-23 10:49:00,2010-09-23 10:49:00,1,Inactive >90 Days
16858,United Kingdom,Minimum,3,369,10,4292.59,429.259,1423,2009-12-15 11:09:00,2010-12-06 09:52:00,357,Inactive >90 Days
16859,United Kingdom,Minimum,3,145,7,1932.41,276.05857142857144,1899,2010-03-04 12:37:00,2011-07-18 12:19:00,502,Inactive >90 Days
16860,United Kingdom,Minimum,3,453,3,1610.62,536.8733333333333,625,2010-02-15 13:46:00,2010-09-13 10:05:00,211,Inactive >90 Days
16861,United Kingdom,Minimum,3,60,5,946.59,189.318,616,2010-07-19 11:44:00,2011-10-11 09:05:00,450,Recently Active
16862,United Kingdom,Minimum,3,548,4,662.33,165.5825,513,2010-01-07 12:57:00,2010-06-10 13:05:00,155,Inactive >90 Days
16863,United Kingdom,Prospective,0,32,3,834.27,278.09,640,2010-10-26 10:03:00,2011-11-08 15:26:00,379,Recently Active
16864,United Kingdom,General,1,435,2,409.25,204.625,283,2010-04-20 11:56:00,2010-10-01 16:16:00,165,Inactive >90 Days
16865,United Kingdom,General,1,402,1,130.95,130.95,157,2010-11-03 11:34:00,2010-11-03 11:34:00,1,Inactive >90 Days
16866,United Kingdom,General,1,141,3,207.74,69.24666666666667,60,2011-07-01 12:34:00,2011-07-22 10:06:00,22,Inactive >90 Days
16867,United Kingdom,General,1,690,1,76.74000000000001,76.74000000000001,58,2010-01-19 09:11:00,2010-01-19 09:11:00,1,Inactive >90 Days
16868,United Kingdom,General,1,395,3,384.56,128.18666666666667,112,2010-04-25 11:31:00,2010-11-10 13:17:00,200,Inactive >90 Days
16869,United Kingdom,Prospective,0,23,4,817.12,204.28,583,2011-06-17 13:01:00,2011-11-17 12:02:00,154,Recently Active
16870,United Kingdom,General,1,470,1,450.16,450.16,278,2010-08-27 13:53:00,2010-08-27 13:53:00,1,Inactive >90 Days
16871,United Kingdom,Potential,4,23,6,2812.34,468.72333333333336,1253,2011-03-14 10:31:00,2011-11-17 19:27:00,249,Recently Active
16872,United Kingdom,Minimum,3,78,6,1213.13,202.18833333333336,1079,2010-09-02 17:36:00,2011-09-23 16:05:00,387,Recently Active
16873,United Kingdom,Main,2,5,12,14617.39,1218.1158333333333,8601,2010-02-09 14:17:00,2011-12-05 12:05:00,665,Recently Active
16874,United Kingdom,General,1,380,1,209.89000000000001,209.89000000000001,78,2010-11-25 13:08:00,2010-11-25 13:08:00,1,Inactive >90 Days
16875,United Kingdom,Potential,4,68,11,4234.53,384.9572727272727,2099,2010-01-05 09:16:00,2011-10-03 13:39:00,637,Recently Active
16876,United Kingdom,General,1,404,1,136.01,136.01,181,2010-11-01 11:59:00,2010-11-01 11:59:00,1,Inactive >90 Days
16877,United Kingdom,Potential,4,13,6,846.62,141.10333333333332,458,2011-05-15 16:13:00,2011-11-27 13:47:00,197,Recently Active
16878,United Kingdom,General,1,85,1,13.3,13.3,12,2011-09-16 17:39:00,2011-09-16 17:39:00,1,Recently Active
16880,United Kingdom,Potential,4,31,8,1813.21,226.65125,904,2010-08-03 13:54:00,2011-11-09 11:33:00,464,Recently Active
16881,United Kingdom,Prospective,0,67,1,432.0,432.0,600,2011-10-04 10:33:00,2011-10-04 10:33:00,1,Recently Active
16882,United Kingdom,Prospective,0,67,3,705.12,235.04,424,2011-01-26 17:43:00,2011-10-04 10:42:00,252,Recently Active
16883,United Kingdom,Potential,4,188,19,2246.06,118.21368421052631,1016,2009-12-04 12:07:00,2011-06-05 12:51:00,549,Inactive >90 Days
16884,United Kingdom,Prospective,0,38,4,1070.97,267.7425,520,2010-05-18 12:00:00,2011-11-02 11:52:00,534,Recently Active
16885,United Kingdom,Prospective,0,16,4,683.35,170.8375,357,2010-11-19 12:51:00,2011-11-24 13:40:00,371,Recently Active
16886,United Kingdom,General,1,457,1,134.0,134.0,48,2010-09-09 15:08:00,2010-09-09 15:08:00,1,Inactive >90 Days
16887,United Kingdom,Prospective,0,36,3,658.17,219.39,423,2009-12-01 13:41:00,2011-11-04 14:07:00,704,Recently Active
16888,United Kingdom,Minimum,3,401,3,434.2,144.73333333333332,145,2010-01-07 13:07:00,2010-11-04 12:39:00,302,Inactive >90 Days
16889,United Kingdom,Minimum,3,195,6,2526.65,421.10833333333335,1611,2010-05-23 10:46:00,2011-05-29 11:05:00,372,Inactive >90 Days
16890,United Kingdom,General,1,477,3,277.91,92.63666666666667,241,2010-05-06 16:27:00,2010-08-20 11:23:00,107,Inactive >90 Days
16891,United Kingdom,Potential,4,2,11,1727.94,157.08545454545455,652,2009-12-04 12:37:00,2011-12-08 11:15:00,735,Recently Active
16892,United Kingdom,Potential,4,2,7,754.75,107.82142857142857,367,2009-12-08 14:20:00,2011-12-08 13:18:00,731,Recently Active
16893,United Kingdom,General,1,367,2,249.47,124.735,116,2010-11-28 15:14:00,2010-12-08 12:06:00,11,Inactive >90 Days
16894,United Kingdom,Minimum,3,503,3,1306.96,435.65333333333336,503,2010-06-22 14:21:00,2010-07-25 15:43:00,34,Inactive >90 Days
16895,United Kingdom,Minimum,3,65,5,1102.9,220.58,421,2010-02-12 11:07:00,2011-10-06 12:15:00,602,Recently Active
16896,United Kingdom,General,1,556,1,103.95,103.95,18,2010-06-02 15:40:00,2010-06-02 15:40:00,1,Inactive >90 Days
16897,United Kingdom,General,1,300,2,289.78,144.89,73,2011-01-30 11:52:00,2011-02-13 15:02:00,15,Inactive >90 Days
16898,United Kingdom,Prospective,0,27,5,885.21,177.042,695,2010-05-12 12:18:00,2011-11-13 15:44:00,551,Recently Active
16899,United Kingdom,Potential,4,8,8,1695.77,211.97125,811,2010-11-07 15:00:00,2011-12-02 12:03:00,391,Recently Active
16900,United Kingdom,Prospective,0,17,3,882.16,294.05333333333334,832,2011-10-07 13:17:00,2011-11-23 10:32:00,48,Recently Active
16901,United Kingdom,General,1,730,1,204.26,204.26,42,2009-12-10 16:30:00,2009-12-10 16:30:00,1,Inactive >90 Days
16902,United Kingdom,Minimum,3,117,1,1706.88,1706.88,629,2011-08-15 14:17:00,2011-08-15 14:17:00,1,Inactive >90 Days
16903,United Kingdom,Prospective,0,30,3,1041.75,347.25,717,2010-10-20 14:42:00,2011-11-10 15:32:00,387,Recently Active
16904,United Kingdom,Main,2,5,20,4656.56,232.82800000000003,2596,2010-10-24 16:03:00,2011-12-05 13:10:00,408,Recently Active
16905,United Kingdom,Main,2,6,17,4704.27,276.7217647058824,1911,2009-12-10 20:04:00,2011-12-04 14:01:00,725,Recently Active
16906,United Kingdom,Potential,4,82,7,1410.07,201.4385714285714,589,2010-05-13 13:23:00,2011-09-19 11:49:00,495,Recently Active
16907,United Kingdom,Potential,4,30,9,1470.89,163.43222222222224,451,2010-07-01 17:30:00,2011-11-10 18:04:00,498,Recently Active
16908,United Kingdom,General,1,723,1,252.59,252.59,61,2009-12-17 13:35:00,2009-12-17 13:35:00,1,Inactive >90 Days
16909,United Kingdom,Prospective,0,73,1,379.14,379.14,436,2011-09-28 16:45:00,2011-09-28 16:45:00,1,Recently Active
16910,United Kingdom,Potential,4,5,8,1508.96,188.62,884,2011-09-09 14:14:00,2011-12-05 12:51:00,88,Recently Active
16911,United Kingdom,General,1,636,2,255.25,127.625,161,2010-02-16 16:12:00,2010-03-14 12:18:00,27,Inactive >90 Days
16912,United Kingdom,Potential,4,29,15,4460.51,297.36733333333336,1689,2009-12-09 12:32:00,2011-11-11 12:18:00,703,Recently Active
16913,United Kingdom,Minimum,3,291,3,423.91,141.30333333333334,229,2010-02-26 12:06:00,2011-02-22 12:56:00,362,Inactive >90 Days
16914,United Kingdom,Prospective,0,37,1,183.76,183.76,112,2011-11-03 15:27:00,2011-11-03 15:27:00,1,Recently Active
16915,United Kingdom,Potential,4,10,11,1543.18,140.2890909090909,190,2010-05-19 13:32:00,2011-11-30 16:39:00,561,Recently Active
16916,United Kingdom,Prospective,0,24,4,896.12,224.03,647,2010-10-20 12:56:00,2011-11-16 12:08:00,393,Recently Active
16917,United Kingdom,Minimum,3,277,2,1851.88,925.94,792,2010-03-17 15:24:00,2011-03-08 11:55:00,357,Inactive >90 Days
16918,United Kingdom,Potential,4,50,16,3206.54,200.40875,2066,2009-12-03 12:27:00,2011-10-21 12:50:00,688,Recently Active
16919,United Kingdom,Potential,4,157,24,4909.66,204.56916666666666,2333,2010-08-19 15:28:00,2011-07-06 13:35:00,322,Inactive >90 Days
16920,United Kingdom,General,1,412,1,355.45,355.45,81,2010-10-24 14:07:00,2010-10-24 14:07:00,1,Inactive >90 Days
16921,United Kingdom,Prospective,0,62,3,409.21,136.40333333333334,275,2010-04-18 15:34:00,2011-10-09 16:22:00,540,Recently Active
16922,United Kingdom,General,1,573,1,611.08,611.08,281,2010-05-16 11:24:00,2010-05-16 11:24:00,1,Inactive >90 Days
16923,United Kingdom,Main,2,13,32,13157.130000000001,411.16031250000003,6190,2010-01-31 11:14:00,2011-11-27 13:00:00,666,Recently Active
16924,United Kingdom,Prospective,0,22,3,829.89,276.63,467,2011-09-16 12:54:00,2011-11-18 12:53:00,64,Recently Active
16925,United Kingdom,General,1,541,1,125.65,125.65,123,2010-06-17 15:03:00,2010-06-17 15:03:00,1,Inactive >90 Days
16926,United Kingdom,Minimum,3,372,5,1169.6100000000001,233.92200000000003,197,2010-07-01 12:57:00,2010-12-03 13:42:00,156,Inactive >90 Days
16927,United Kingdom,Minimum,3,116,3,543.05,181.01666666666665,993,2010-12-13 11:57:00,2011-08-16 11:10:00,247,Inactive >90 Days
16928,United Kingdom,Potential,4,81,26,3798.08,146.07999999999998,2563,2010-02-03 12:30:00,2011-09-20 15:10:00,595,Recently Active
16929,United Kingdom,Potential,4,4,7,1295.39,185.0557142857143,929,2011-07-07 12:39:00,2011-12-06 08:37:00,153,Recently Active
16930,United Kingdom,Prospective,0,27,3,378.89,126.29666666666667,339,2011-10-02 14:25:00,2011-11-13 16:13:00,43,Recently Active
16931,United Kingdom,Main,2,6,23,5032.22,218.79217391304348,3357,2010-11-07 13:24:00,2011-12-04 13:15:00,393,Recently Active
16932,United Kingdom,Prospective,0,54,3,412.55,137.51666666666668,217,2010-05-17 14:15:00,2011-10-17 14:12:00,519,Recently Active
16933,United Kingdom,Potential,4,2,9,3099.3,344.3666666666667,1533,2009-12-09 15:03:00,2011-12-08 12:54:00,730,Recently Active
16934,United Kingdom,Potential,4,55,6,2083.14,347.19,936,2010-03-28 12:43:00,2011-10-16 12:40:00,568,Recently Active
16935,United Kingdom,Minimum,3,382,3,530.86,176.95333333333335,273,2010-10-14 13:09:00,2010-11-23 09:16:00,41,Inactive >90 Days
16936,United Kingdom,Prospective,0,26,2,548.29,274.145,339,2010-11-19 11:54:00,2011-11-14 11:04:00,361,Recently Active
16937,United Kingdom,General,1,500,1,196.25,196.25,123,2010-07-28 17:56:00,2010-07-28 17:56:00,1,Inactive >90 Days
16938,United Kingdom,Potential,4,9,9,6995.360000000001,777.2622222222222,5041,2010-02-17 14:47:00,2011-12-01 10:20:00,653,Recently Active
16939,United Kingdom,General,1,489,3,433.84999999999997,144.61666666666665,229,2010-02-28 13:33:00,2010-08-08 12:24:00,162,Inactive >90 Days
16940,United Kingdom,Potential,4,53,8,6427.66,803.4575,4503,2009-12-08 13:08:00,2011-10-18 13:15:00,680,Recently Active
16941,United Kingdom,General,1,612,1,33.0,33.0,12,2010-04-07 11:13:00,2010-04-07 11:13:00,1,Inactive >90 Days
16942,United Kingdom,Potential,4,13,9,1904.99,211.66555555555556,805,2011-04-26 11:59:00,2011-11-27 12:40:00,216,Recently Active
16943,United Kingdom,Minimum,3,212,3,816.73,272.24333333333334,145,2011-01-25 14:00:00,2011-05-12 11:57:00,108,Inactive >90 Days
16944,United Kingdom,General,1,610,1,101.36,101.36,27,2010-04-09 11:03:00,2010-04-09 11:03:00,1,Inactive >90 Days
16945,United Kingdom,Main,2,22,33,8548.16,259.0351515151515,5889,2009-12-09 11:33:00,2011-11-18 11:39:00,710,Recently Active
16946,United Kingdom,Minimum,3,384,5,1222.04,244.408,509,2010-03-02 10:49:00,2010-11-21 14:06:00,265,Inactive >90 Days
